1300000;0,379138;0,37546;0,37411
1310000;0,379279;0,375587;0,374254
1320000;0,379448;0,375732;0,374445
1330000;0,379558;0,375879;0,374516
1340000;0,379633;0,375974;0,374564
1350000;0,379795;0,376144;0,374721
1360000;0,380025;0,37636;0,37488
1370000;0,380146;0,376494;0,375048
1380000;0,380287;0,37666;0,3752
1390000;0,380424;0,376799;0,375352
1400000;0,380492;0,376933;0,375465
1410000;0,380448;0,376969;0,375508
1420000;0,380399;0,376946;0,375438
1430000;0,380403;0,376951;0,375442
1440000;0,380417;0,376979;0,375473
1450000;0,3805;0,377043;0,375572
1460000;0,380577;0,377089;0,375649
1470000;0,380586;0,377108;0,375673
1480000;0,380681;0,377209;0,375732
1490000;0,380732;0,377313;0,375846
1500000;0,380821;0,377443;0,375977
1510000;0,380843;0,377544;0,376024
1520000;0,380859;0,377549;0,376054
1530000;0,380857;0,3776;0,376075
1540000;0,38089;0,37759;0,37611
1550000;0,38091;0,377608;0,376172
1560000;0,380943;0,377624;0,376207
1570000;0,381044;0,377699;0,37629
1580000;0,381108;0,377769;0,376319
1590000;0,381184;0,377844;0,376371
1600000;0,381314;0,37797;0,376518
1610000;0,381525;0,378175;0,376771
1620000;0,381726;0,378311;0,376949
1630000;0,381807;0,378381;0,377032
1640000;0,381918;0,378496;0,377169
1650000;0,382045;0,378616;0,377346
1660000;0,382182;0,378716;0,377447
1670000;0,382264;0,378789;0,377468
1680000;0,382324;0,378876;0,377543
1690000;0,38242;0,378909;0,377599
1700000;0,382454;0,378941;0,377614
1710000;0,382521;0,379058;0,377681
1720000;0,382573;0,3791;0,377728
1730000;0,382633;0,379167;0,377799
1740000;0,382751;0,379311;0,37791
1750000;0,382803;0,379356;0,377958
1760000;0,382883;0,37939;0,378037
1770000;0,382899;0,379398;0,37808
1780000;0,382895;0,379442;0,378105
1790000;0,382887;0,379485;0,378115
1800000;0,382922;0,379538;0,378162
1810000;0,383086;0,379696;0,378318
1820000;0,38319;0,379777;0,3784
1830000;0,383328;0,379891;0,378521
1840000;0,383395;0,379943;0,378564
1850000;0,383484;0,379989;0,378601
1860000;0,38357;0,380036;0,378669
1870000;0,383571;0,380062;0,378666
1880000;0,383578;0,380066;0,378678
1890000;0,383593;0,380072;0,378708
1900000;0,383612;0,380119;0,378749
1910000;0,383622;0,380126;0,378791
1920000;0,383649;0,380158;0,378834
1930000;0,383709;0,380232;0,378862
1940000;0,383768;0,380299;0,378925
1950000;0,383803;0,380345;0,378946
1960000;0,384021;0,380539;0,37913
1970000;0,384261;0,380798;0,379448
1980000;0,38451;0,381021;0,379692
1990000;0,384675;0,381179;0,379821
2000000;0,384765;0,381296;0,379931
2010000;0,384918;0,381453;0,380085
2020000;0,38496;0,381495;0,380149
2030000;0,385046;0,381619;0,380259
2040000;0,385193;0,381791;0,380431
2050000;0,385237;0,381896;0,380545
2060000;0,385345;0,381985;0,380647
2070000;0,385444;0,382085;0,380758
2080000;0,385543;0,382165;0,380858
2090000;0,385617;0,382223;0,380926
2100000;0,385624;0,382253;0,380947
2110000;0,385685;0,382332;0,380966
2120000;0,3858;0,382422;0,381008
2130000;0,385852;0,382449;0,381075
2140000;0,385857;0,382464;0,381104
2150000;0,385832;0,382476;0,381092
2160000;0,385781;0,382436;0,381032
2170000;0,385871;0,382521;0,381132
2180000;0,385985;0,382608;0,381233
2190000;0,385991;0,382638;0,381254
2200000;0,386089;0,382735;0,381302
2210000;0,386157;0,382767;0,381376
2220000;0,386209;0,382813;0,381424
2230000;0,386247;0,382825;0,381449
2240000;0,386269;0,382846;0,381437
2250000;0,386385;0,382939;0,381478
2260000;0,386513;0,383073;0,381591
2270000;0,386628;0,383183;0,381686
2280000;0,386733;0,383248;0,381773
2290000;0,386842;0,383353;0,381867
2300000;0,386926;0,383431;0,381941
2310000;0,38705;0,383566;0,38205
2320000;0,387164;0,383654;0,38218
2330000;0,387249;0,383713;0,382278
2340000;0,387327;0,383809;0,382334
2350000;0,387401;0,383882;0,382389
2360000;0,387497;0,383972;0,382481
2370000;0,387562;0,384088;0,382572
2380000;0,387705;0,384198;0,382702
2390000;0,387769;0,384226;0,382767
2400000;0,387744;0,3842;0,38273
2410000;0,387736;0,384189;0,382714
2420000;0,387791;0,384208;0,382729
2430000;0,387827;0,384299;0,3828
2440000;0,387848;0,384295;0,382816
2450000;0,387855;0,384281;0,382849
2460000;0,38785;0,38425;0,382841
2470000;0,387944;0,384332;0,382943
2480000;0,388018;0,384438;0,383078
2490000;0,388076;0,384453;0,383113
2500000;0,388043;0,384427;0,38311
2510000;0,388013;0,384399;0,383067
2520000;0,388017;0,384409;0,38309
2530000;0,388006;0,384423;0,383115
2540000;0,388021;0,38445;0,383126
2550000;0,387974;0,384441;0,383099
2560000;0,387963;0,384432;0,383085
2570000;0,387914;0,38441;0,383043
2580000;0,387931;0,38445;0,383056
2590000;0,38792;0,38443;0,383026
2600000;0,388009;0,384544;0,383118
2610000;0,388135;0,384672;0,383204
2620000;0,388242;0,384791;0,383348
2630000;0,388324;0,384868;0,383431
2640000;0,388441;0,384989;0,383569
2650000;0,388542;0,385082;0,383651
2660000;0,388581;0,385129;0,383665
2670000;0,388568;0,385122;0,383669
2680000;0,388564;0,385123;0,383676
2690000;0,388586;0,385166;0,383721
2700000;0,38862;0,385159;0,383744
2710000;0,388697;0,385241;0,383823
2720000;0,388792;0,385359;0,383935
2730000;0,38889;0,385431;0,384013
2740000;0,388982;0,385541;0,384133
2750000;0,389026;0,385613;0,384188
2760000;0,389085;0,385645;0,384256
2770000;0,389138;0,38569;0,384293
2780000;0,389146;0,385712;0,384338
2790000;0,389169;0,385731;0,384367
2800000;0,389158;0,385709;0,384326
2810000;0,389197;0,385717;0,38437
2820000;0,389301;0,385813;0,384455
2830000;0,389325;0,385825;0,384482
2840000;0,389316;0,385827;0,384501
2850000;0,389285;0,385815;0,384483
2860000;0,389297;0,385829;0,384509
2870000;0,38932;0,385853;0,384532
2880000;0,389334;0,385842;0,384544
2890000;0,38931;0,385832;0,384544
2900000;0,389348;0,385843;0,384569
2910000;0,389394;0,385882;0,384597
2920000;0,389405;0,385867;0,384612
2930000;0,389435;0,385903;0,384652
2940000;0,389446;0,385918;0,384647
2950000;0,389452;0,385908;0,38465
2960000;0,389437;0,385892;0,38465
2970000;0,38944;0,385872;0,384647
2980000;0,389437;0,385886;0,384643
2990000;0,389418;0,385883;0,384639
3000000;0,389459;0,385926;0,384667
3010000;0,389595;0,386072;0,384825
3020000;0,389793;0,386265;0,385008
3030000;0,389965;0,386416;0,385156
3040000;0,39005;0,38655;0,385252
3050000;0,390019;0,38654;0,385232
3060000;0,39006;0,386568;0,38525
3070000;0,390174;0,386657;0,385363
3080000;0,390323;0,38677;0,385463
3090000;0,390394;0,38683;0,38556
3100000;0,390533;0,386961;0,385676
3110000;0,390629;0,387063;0,385769
3120000;0,390646;0,387072;0,385771
3130000;0,390671;0,38708;0,385793
3140000;0,390699;0,387109;0,385798
3150000;0,390736;0,387141;0,385818
3160000;0,390761;0,387162;0,385848
3170000;0,390771;0,387191;0,385889
3180000;0,390797;0,387236;0,385907
3190000;0,390809;0,387243;0,385925
3200000;0,390815;0,387222;0,385923
3210000;0,390829;0,387229;0,385928
3220000;0,390834;0,387244;0,385934
3230000;0,390848;0,387268;0,385958
3240000;0,390871;0,387295;0,386004
3250000;0,390887;0,387318;0,386042
3260000;0,390925;0,387352;0,386045
3270000;0,390922;0,387342;0,386037
3280000;0,390911;0,387329;0,38604
3290000;0,39091;0,387322;0,38603
3300000;0,390917;0,387329;0,386042
3310000;0,390911;0,387329;0,386055
3320000;0,390888;0,387313;0,38605
3330000;0,390855;0,387291;0,386041
3340000;0,390834;0,387285;0,38602
3350000;0,390825;0,387269;0,386012
3360000;0,390885;0,387318;0,386046
3370000;0,390951;0,387368;0,386098
3380000;0,390987;0,38742;0,386128
3390000;0,391034;0,387449;0,386168
3400000;0,391027;0,387454;0,386173
3410000;0,391023;0,387458;0,386193
3420000;0,390971;0,387411;0,386166
3430000;0,390911;0,387354;0,386116
3440000;0,390864;0,387315;0,386106
3450000;0,390879;0,387344;0,386123
3460000;0,390886;0,387353;0,38614
3470000;0,390915;0,387386;0,386165
3480000;0,39096;0,387436;0,386206
3490000;0,390956;0,387451;0,386209
3500000;0,390999;0,387474;0,386242
3510000;0,390973;0,387438;0,386197
3520000;0,390977;0,387432;0,386217
3530000;0,390969;0,387427;0,386202
3540000;0,391043;0,387469;0,386273
3550000;0,391063;0,387512;0,386301
3560000;0,391102;0,387555;0,386346
3570000;0,391141;0,387592;0,386384
3580000;0,391191;0,387646;0,386433
3590000;0,391233;0,387692;0,386466
3600000;0,391302;0,387738;0,386541
3610000;0,391391;0,387813;0,386615
3620000;0,391469;0,387877;0,386699
3630000;0,391542;0,387976;0,386784
3640000;0,391579;0,388031;0,386824
3650000;0,391584;0,38803;0,386841
3660000;0,391619;0,388051;0,386856
3670000;0,391638;0,388054;0,386888
3680000;0,391703;0,388123;0,386943
3690000;0,391719;0,388143;0,386946
3700000;0,391756;0,388206;0,387003
3710000;0,391803;0,388248;0,387069
3720000;0,391871;0,388317;0,387132
3730000;0,391931;0,388386;0,387175
3740000;0,391946;0,388407;0,3872
3750000;0,39198;0,388455;0,387239
3760000;0,391991;0,388481;0,387253
3770000;0,392011;0,388512;0,38726
3780000;0,392042;0,388539;0,387297
3790000;0,392077;0,388578;0,38732
3800000;0,392114;0,388614;0,387358
3810000;0,392144;0,388636;0,387382
3820000;0,39219;0,388673;0,387425
3830000;0,392229;0,388706;0,387462
3840000;0,392251;0,38876;0,387519
3850000;0,392272;0,388795;0,387543
3860000;0,392301;0,38884;0,387588
3870000;0,392322;0,388857;0,387602
3880000;0,392343;0,388889;0,387615
3890000;0,392369;0,388908;0,38762
3900000;0,392386;0,38891;0,387631
3910000;0,392407;0,388927;0,38764
3920000;0,392447;0,388976;0,387684
3930000;0,39248;0,389015;0,387721
3940000;0,392504;0,389019;0,387727
3950000;0,392547;0,389068;0,38778
3960000;0,392541;0,389059;0,387766
3970000;0,39252;0,38904;0,387749
3980000;0,392518;0,389048;0,387752
3990000;0,39255;0,389089;0,387773
4000000;0,392592;0,389149;0,38782
4010000;0,392608;0,38918;0,38783
4020000;0,392637;0,389208;0,38785
4030000;0,392666;0,389234;0,387875
4040000;0,392694;0,389247;0,387889
4050000;0,3928;0,389338;0,387996
4060000;0,392844;0,38941;0,388046
4070000;0,392881;0,389457;0,388084
4080000;0,392906;0,389491;0,388113
4090000;0,392949;0,389532;0,388138
4100000;0,392983;0,389568;0,388176
4110000;0,392994;0,389587;0,388195
4120000;0,39303;0,389607;0,388236
4130000;0,393073;0,389632;0,388251
4140000;0,393103;0,389675;0,388283
4150000;0,393112;0,389701;0,388283
4160000;0,393108;0,389705;0,388294
4170000;0,393144;0,389747;0,388306
4180000;0,393168;0,389772;0,388314
4190000;0,393224;0,389836;0,38835
4200000;0,393294;0,389887;0,388433
4210000;0,393367;0,389958;0,388507
4220000;0,393424;0,390028;0,38856
4230000;0,393459;0,39007;0,388577
4240000;0,39352;0,390127;0,388649
4250000;0,393596;0,390217;0,388722
4260000;0,393705;0,390309;0,388806
4270000;0,393775;0,390388;0,388883
4280000;0,39388;0,39052;0,388991
4290000;0,394076;0,390731;0,389204
4300000;0,394123;0,390771;0,389247
4310000;0,394127;0,390793;0,389275
4320000;0,394149;0,390801;0,389291
4330000;0,394202;0,390843;0,389345
4340000;0,39423;0,390855;0,389363
4350000;0,394291;0,390893;0,389408
4360000;0,394312;0,390922;0,389431
4370000;0,394384;0,390985;0,389501
4380000;0,394418;0,391005;0,389525
4390000;0,394419;0,391021;0,389543
4400000;0,394386;0,390992;0,389527
4410000;0,394369;0,390987;0,389519
4420000;0,394344;0,390953;0,38951
4430000;0,394368;0,390973;0,389543
4440000;0,394401;0,390993;0,389579
4450000;0,394404;0,391016;0,389601
4460000;0,394422;0,391051;0,389626
4470000;0,39445;0,39109;0,389645
4480000;0,394456;0,391087;0,389639
4490000;0,394437;0,391063;0,389622
4500000;0,394447;0,391069;0,38963
4510000;0,394491;0,391117;0,389673
4520000;0,394504;0,391134;0,38968
4530000;0,394555;0,391203;0,389736
4540000;0,39459;0,391233;0,38978
4550000;0,394606;0,391269;0,3898
4560000;0,394602;0,391267;0,389801
4570000;0,394606;0,391269;0,389815
4580000;0,394635;0,391285;0,389827
4590000;0,394636;0,391305;0,389841
4600000;0,394651;0,391314;0,38984
4610000;0,394656;0,39133;0,389852
4620000;0,394666;0,391335;0,38987
4630000;0,394697;0,391361;0,389891
4640000;0,394716;0,391377;0,389908
4650000;0,394737;0,391402;0,389938
4660000;0,394764;0,391417;0,389949
4670000;0,394774;0,391418;0,389954
4680000;0,394787;0,391443;0,389974
4690000;0,394817;0,39148;0,390005
4700000;0,394832;0,391483;0,390006
4710000;0,394842;0,391481;0,389995
4720000;0,394839;0,391474;0,389991
4730000;0,394854;0,391487;0,390013
4740000;0,394869;0,391492;0,390021
4750000;0,394876;0,391495;0,390028
4760000;0,394907;0,391514;0,390049
4770000;0,394924;0,391543;0,390071
4780000;0,394942;0,391561;0,390094
4790000;0,394967;0,391589;0,390119
4800000;0,394962;0,391603;0,390133
4810000;0,39497;0,391607;0,390136
4820000;0,395002;0,391641;0,390169
4830000;0,395022;0,391656;0,390187
4840000;0,395052;0,391679;0,390233
4850000;0,395082;0,391719;0,390251
4860000;0,395103;0,391752;0,390271
4870000;0,395121;0,391771;0,390278
4880000;0,39513;0,39179;0,390289
4890000;0,39511;0,391773;0,390284
4900000;0,395127;0,391794;0,390307
4910000;0,39516;0,391815;0,390327
4920000;0,395186;0,391852;0,390345
4930000;0,395241;0,391882;0,390379
4940000;0,395297;0,391928;0,39042
4950000;0,39532;0,391951;0,390454
4960000;0,395325;0,391969;0,390467
4970000;0,395311;0,391957;0,39046
4980000;0,395314;0,391986;0,390475
4990000;0,395346;0,39202;0,390499
5000000;0,395355;0,392027;0,390507
5010000;0,395349;0,392035;0,390513
5020000;0,395346;0,392045;0,390515
5030000;0,39536;0,392059;0,390522
5040000;0,395361;0,392055;0,390524
5050000;0,395335;0,39203;0,390511
5060000;0,395332;0,392024;0,390511
5070000;0,395331;0,392027;0,390517
5080000;0,395313;0,392016;0,390516
5090000;0,395308;0,392006;0,390509
5100000;0,395293;0,392;0,390504
5110000;0,395291;0,391988;0,390499
5120000;0,39533;0,392014;0,39053
5130000;0,395357;0,392028;0,390563
5140000;0,395368;0,392039;0,390575
5150000;0,395403;0,39206;0,390602
5160000;0,395413;0,392081;0,390629
5170000;0,395436;0,392105;0,39065
5180000;0,395493;0,392159;0,390707
5190000;0,395491;0,392169;0,39072
5200000;0,395501;0,392184;0,390729
5210000;0,395552;0,392215;0,390778
5220000;0,3956;0,392259;0,390812
5230000;0,395627;0,392283;0,390834
5240000;0,395668;0,392313;0,390869
5250000;0,395697;0,392348;0,390904
5260000;0,39573;0,392377;0,390932
5270000;0,395758;0,392399;0,390939
5280000;0,395793;0,392444;0,390986
5290000;0,39583;0,392476;0,391004
5300000;0,395869;0,392516;0,391051
5310000;0,395905;0,392548;0,391084
5320000;0,395924;0,392566;0,391121
5330000;0,39597;0,392631;0,391179
5340000;0,396026;0,392681;0,391219
5350000;0,396087;0,392726;0,391268
5360000;0,396092;0,392733;0,39127
5370000;0,396082;0,392721;0,39127
5380000;0,396088;0,392735;0,391287
5390000;0,396095;0,392746;0,391295
5400000;0,39611;0,392759;0,391303
5410000;0,396138;0,392781;0,391306
5420000;0,39615;0,392815;0,391329
5430000;0,396155;0,392807;0,391335
5440000;0,396137;0,392792;0,391323
5450000;0,396127;0,39278;0,39131
5460000;0,396185;0,392822;0,391373
5470000;0,396228;0,392861;0,391418
5480000;0,396247;0,392905;0,391441
5490000;0,396261;0,392927;0,391463
5500000;0,396271;0,392949;0,391467
5510000;0,396281;0,392971;0,391482
5520000;0,396292;0,392983;0,391493
5530000;0,396303;0,392997;0,391497
5540000;0,396309;0,393008;0,391493
5550000;0,396328;0,393041;0,391515
5560000;0,396323;0,393039;0,391528
5570000;0,396338;0,393046;0,391546
5580000;0,39635;0,393052;0,391571
5590000;0,396366;0,393074;0,391581
5600000;0,396355;0,39308;0,391572
5610000;0,39633;0,393074;0,391554
5620000;0,396338;0,393076;0,391554
5630000;0,396372;0,393111;0,391593
5640000;0,39639;0,39313;0,391612
5650000;0,396417;0,393151;0,391626
5660000;0,396417;0,393155;0,391617
5670000;0,396414;0,393148;0,391618
5680000;0,396424;0,393171;0,391628
5690000;0,396437;0,393193;0,391637
5700000;0,396464;0,393216;0,391679
5710000;0,396512;0,393241;0,391721
5720000;0,396543;0,393271;0,391754
5730000;0,396567;0,393292;0,391764
5740000;0,396584;0,393317;0,39178
5750000;0,396597;0,393331;0,391794
5760000;0,396612;0,393356;0,391822
5770000;0,396626;0,393361;0,391834
5780000;0,396613;0,393347;0,391826
5790000;0,39659;0,393332;0,391815
5800000;0,396581;0,393329;0,391812
5810000;0,396571;0,393325;0,391812
5820000;0,396562;0,393329;0,39181
5830000;0,396567;0,393336;0,391815
5840000;0,396546;0,39331;0,391806
5850000;0,396577;0,393339;0,391822
5860000;0,396605;0,39336;0,391832
5870000;0,39661;0,393385;0,391851
5880000;0,396641;0,393406;0,39188
5890000;0,396684;0,393439;0,391903
5900000;0,396695;0,393462;0,391923
5910000;0,396695;0,393454;0,391925
5920000;0,396689;0,393444;0,391923
5930000;0,396717;0,393475;0,391945
5940000;0,396766;0,393529;0,391989
5950000;0,3968;0,393557;0,392009
5960000;0,396818;0,393566;0,392018
5970000;0,396828;0,393583;0,392029
5980000;0,39686;0,39361;0,392045
5990000;0,396877;0,393614;0,392052
6000000;0,39688;0,393623;0,39205
6010000;0,39689;0,393626;0,39206
6020000;0,396901;0,393638;0,392089
6030000;0,396917;0,393656;0,392098
6040000;0,396924;0,39367;0,392118
6050000;0,396933;0,39368;0,392124
6060000;0,396927;0,393684;0,392126
6070000;0,396911;0,393663;0,392132
6080000;0,39699;0,393752;0,392204
6090000;0,396992;0,393758;0,392212
6100000;0,396968;0,393751;0,392202
6110000;0,397011;0,393782;0,392229
6120000;0,397047;0,393822;0,392268
6130000;0,397094;0,393869;0,392304
6140000;0,397118;0,393894;0,392328
6150000;0,397143;0,393923;0,392335
6160000;0,397197;0,393959;0,392386
6170000;0,39725;0,39402;0,392449
6180000;0,397261;0,394041;0,392464
6190000;0,397272;0,394071;0,392483
6200000;0,397272;0,394083;0,392491
6210000;0,397296;0,394101;0,392503
6220000;0,397326;0,394129;0,39253
6230000;0,397341;0,394136;0,392551
6240000;0,397346;0,394147;0,392547
6250000;0,397363;0,394161;0,392567
6260000;0,397373;0,394181;0,392576
6270000;0,397401;0,394228;0,39263
6280000;0,397486;0,394291;0,392694
6290000;0,397523;0,394342;0,392735
6300000;0,397549;0,394372;0,39276
6310000;0,397593;0,394422;0,3928
6320000;0,39763;0,39445;0,392835
6330000;0,397663;0,394481;0,392861
6340000;0,397689;0,394503;0,39288
6350000;0,397719;0,394542;0,39292
6360000;0,397758;0,394588;0,392955
6370000;0,397807;0,394632;0,393001
6380000;0,397853;0,394671;0,393054
6390000;0,397896;0,394723;0,393113
6400000;0,397926;0,394752;0,393155
6410000;0,39798;0,394808;0,3932
6420000;0,397975;0,394805;0,393199
6430000;0,397992;0,394819;0,393206
6440000;0,397993;0,394818;0,393208
6450000;0,398021;0,394835;0,39321
6460000;0,398033;0,394843;0,39323
6470000;0,398039;0,394845;0,393233
6480000;0,398057;0,394853;0,39324
6490000;0,398054;0,394851;0,393232
6500000;0,398082;0,39489;0,393267
6510000;0,398119;0,394933;0,393293
6520000;0,398134;0,394959;0,393318
6530000;0,398166;0,395001;0,393357
6540000;0,398213;0,395045;0,393405
6550000;0,39827;0,395089;0,393455
6560000;0,398319;0,395137;0,393507
6570000;0,398376;0,39518;0,393536
6580000;0,398419;0,395219;0,393579
6590000;0,398458;0,395262;0,393615
6600000;0,398494;0,395301;0,393638
6610000;0,398537;0,395351;0,393684
6620000;0,398581;0,395383;0,393708
6630000;0,398617;0,395424;0,393746
6640000;0,398644;0,395458;0,393788
6650000;0,398691;0,395503;0,393842
6660000;0,398767;0,395565;0,393916
6670000;0,39882;0,395628;0,393961
6680000;0,398823;0,395629;0,393963
6690000;0,398824;0,395621;0,393956
6700000;0,398856;0,395652;0,393979
6710000;0,398887;0,395698;0,394004
6720000;0,398887;0,395713;0,394012
6730000;0,398908;0,395736;0,394028
6740000;0,398929;0,395753;0,39405
6750000;0,398962;0,395772;0,39406
6760000;0,398994;0,395792;0,39408
6770000;0,399026;0,395811;0,394096
6780000;0,399039;0,395826;0,394112
6790000;0,399035;0,39583;0,394115
6800000;0,399051;0,39586;0,394134
6810000;0,399066;0,395876;0,394152
6820000;0,399072;0,395885;0,394162
6830000;0,399065;0,395879;0,39416
6840000;0,399067;0,395892;0,394155
6850000;0,399067;0,395883;0,394146
6860000;0,39907;0,395893;0,394152
6870000;0,399068;0,395896;0,394159
6880000;0,399071;0,395897;0,394171
6890000;0,399063;0,395897;0,39417
6900000;0,399075;0,395905;0,394175
6910000;0,399085;0,395922;0,394198
6920000;0,399114;0,395949;0,394233
6930000;0,399125;0,395963;0,394239
6940000;0,399153;0,395984;0,394253
6950000;0,399156;0,395984;0,394259
6960000;0,399164;0,395989;0,394261
6970000;0,399169;0,395988;0,394272
6980000;0,39919;0,396013;0,394301
6990000;0,399208;0,396038;0,394327
7000000;0,399214;0,39606;0,394353
7010000;0,399231;0,396082;0,394368
7020000;0,399263;0,396101;0,394401
7030000;0,399287;0,396124;0,394418
7040000;0,399292;0,39613;0,394425
7050000;0,399302;0,396145;0,39444
7060000;0,399312;0,396154;0,394442
7070000;0,399306;0,396151;0,394446
7080000;0,399304;0,39616;0,394462
7090000;0,399332;0,396176;0,39449
7100000;0,399361;0,396208;0,394521
7110000;0,399402;0,396247;0,394554
7120000;0,399418;0,396264;0,394567
7130000;0,399438;0,39629;0,394598
7140000;0,399443;0,396296;0,394604
7150000;0,399441;0,396301;0,394607
7160000;0,399443;0,396311;0,39461
7170000;0,399464;0,39633;0,394627
7180000;0,399491;0,396353;0,394648
7190000;0,399512;0,396374;0,394664
7200000;0,399532;0,396397;0,39468
7210000;0,399552;0,39643;0,394705
7220000;0,399579;0,396456;0,39473
7230000;0,399597;0,396476;0,394747
7240000;0,399633;0,3965;0,394756
7250000;0,399644;0,396506;0,394769
7260000;0,399645;0,396511;0,394776
7270000;0,39964;0,396507;0,394778
7280000;0,399655;0,396523;0,394797
7290000;0,399666;0,396538;0,394808
7300000;0,39968;0,396554;0,394824
7310000;0,399686;0,396565;0,394842
7320000;0,399689;0,396572;0,394858
7330000;0,399707;0,396593;0,394888
7340000;0,399724;0,396602;0,394892
7350000;0,399742;0,396617;0,394898
7360000;0,399794;0,396668;0,394937
7370000;0,399849;0,396714;0,394989
7380000;0,399891;0,396762;0,395023
7390000;0,399919;0,396804;0,395045
7400000;0,399942;0,396835;0,395065
7410000;0,39998;0,396865;0,395091
7420000;0,39998;0,39687;0,395092
